IS_ANDROID VERSION,IS_APP USABILITY,IS_BATTERY,IS_COMPLAINT,IS_DEVICE,IS_HARDWARE,IS_LICENSING,IS_MEMORY,IS_PERFORMANCE,IS_PRICE,IS_PRIVACY,IS_SECURITY,IS_UI,Unnamed: 0,_id,app,appVersion,author,date,ratingStars,reviewText
0,0,0,0,0,0,0,0,0,0,0,0,0,5462,5729c42b507c690b8e0bd8e8,Terminal Emulator for Android,1.0.70,Pierre Garnier,22.09.15,5,It's all good! It works and has everything you would expect to do terminal activities!
0,0,0,0,0,0,0,0,0,0,0,0,0,5463,5729c48a507c690b8e0bd95a,Terminal Emulator for Android,1.0.70,Mrmikeytinyyo Darnell,26.07.15,5,love it!!! only thing is when i use su command. i get linker app_process has text relocatio s error can someone please help me fix it?
0,0,0,0,0,0,0,0,0,0,0,1,1,5464,5729c374507c690b8e0bd772,Terminal Emulator for Android,1.0.70,Rob C,01.05.16,5,"ReRate later. Works great (no root). Wish for a 'Tab' Key ? -- Look under [Menu][Special Keys] -- Works properly. S***, is there nothing this Term can not do ?"
0,0,0,0,0,0,0,0,0,0,0,0,0,5465,5729c375507c690b8e0bd773,Terminal Emulator for Android,1.0.70,Anubhav Awasthi,28.04.16,5,As if this app needs my stars
0,0,0,1,0,1,0,0,0,0,0,0,1,5466,5729c379507c690b8e0bd787,Terminal Emulator for Android,1.0.70,Renante Nate,14.04.16,1,Mess with keyboard Keyboard keeps on capitalising characters each time. Back key of keyboard is disabled. That means you cannot edit typing mistake
0,0,0,0,0,0,0,0,0,0,0,0,0,5467,5729c382507c690b8e0bd79c,Terminal Emulator for Android,1.0.70,Joel Vazquez,31.03.16,3,Great app... ...but it needs more commands for unrooted devices.
1,0,0,1,0,0,0,0,1,0,0,0,0,5468,5729c38c507c690b8e0bd7c4,Terminal Emulator for Android,1.0.70,Mirlan Ipasov,04.03.16,1,Badly hanging on cyanogenmod 13. Hanging on cyanogenmod 13. Can not do anything on it.
0,0,0,0,0,0,0,0,0,0,0,0,0,5469,5729c390507c690b8e0bd7cf,Terminal Emulator for Android,1.0.70,Anupam Acharya,27.02.16,3,"i m sorry i dont find any text editor like-- gedit,nano,leafpad or even vim ,moreover i can't access sudo,su"
0,0,0,0,0,0,0,0,0,0,0,0,0,5470,5729c390507c690b8e0bd7d1,Terminal Emulator for Android,1.0.70,kennedy mungai,26.02.16,5,Awesome I thought I needed a laptop but this is way cheaper
0,0,0,0,0,0,0,0,0,0,0,0,0,5471,5729c392507c690b8e0bd7d6,Terminal Emulator for Android,1.0.70,Hector Simons,23.02.16,4,As as administrator this app is necessary Definitely a keeper app.
0,0,0,0,0,0,0,0,0,0,0,0,0,5472,5729c394507c690b8e0bd7db,Terminal Emulator for Android,1.0.70,Travis Christopher,20.02.16,5,It's what I needed and help full
0,1,0,0,1,0,0,0,0,0,0,1,0,5473,5729c395507c690b8e0bd7de,Terminal Emulator for Android,1.0.70,dAn b,17.02.16,5,xperia e works great but how to get root access? My phone is rooted but I can't use sudo as I don't have any password
0,0,0,1,0,0,0,0,0,0,0,0,0,5474,5729c398507c690b8e0bd7e2,Terminal Emulator for Android,1.0.70,Kamran Baloch,16.02.16,3,Error I cant paste command
0,0,0,0,0,0,0,0,0,0,0,0,0,5475,5729c3a2507c690b8e0bd7fd,Terminal Emulator for Android,1.0.70,A Google User,31.01.16,5,"A terminal When you need a terminal, this app does the job perfectly, never had any issues."
1,0,0,0,0,0,0,0,0,0,0,0,1,5476,5729c3a4507c690b8e0bd800,Terminal Emulator for Android,1.0.70,Jason Nosaj,28.01.16,5,"This is my go to terminal app! Nothing beats the classic! One little thing..full screen on lollipop/marshmallow would be nice, those nav bar buttons get in the way."
0,0,0,0,0,0,0,0,0,0,0,0,0,5477,5729c3a7507c690b8e0bd808,Terminal Emulator for Android,1.0.70,tye s,21.01.16,4,Missing commands It could use some commands like ipconfig or tracert or hosts -l and -t other then that it's awesome
0,0,0,1,0,0,0,0,0,0,0,0,0,5478,5729c3a9507c690b8e0bd80c,Terminal Emulator for Android,1.0.70,wolf Mohanad,18.01.16,1,I can't paste _Ù÷Ê
0,0,0,0,0,0,0,0,0,0,0,0,0,5479,5729c3ae507c690b8e0bd811,Terminal Emulator for Android,1.0.70,Lawrence Mukri,14.01.16,5,"Really good I really want to know how to use this app I know somethings what I can do on it but im willing to learn more from it. I want to know how to find people's ip, but it's a good app :-)"
