IS_ANDROID VERSION,IS_APP USABILITY,IS_BATTERY,IS_COMPLAINT,IS_DEVICE,IS_HARDWARE,IS_LICENSING,IS_MEMORY,IS_PERFORMANCE,IS_PRICE,IS_PRIVACY,IS_SECURITY,IS_UI,Unnamed: 0,_id,app,appVersion,author,date,ratingStars,reviewText
0,0,0,0,0,0,0,0,0,0,0,0,0,3292,57291068507c69054da8e0ff,Marine Compass,3.4,Brian Gregory,08.11.15,4,Good. But missing option to select magnetic north or true north.
0,0,0,0,1,0,0,0,0,1,0,0,1,3294,57291080507c69054da8e13c,Marine Compass,3.4,Andrew Lovell,15.01.15,5,"I Like It Extremely Accurate. I was actually taken back at how accurate it is. Cool little themes to download for free too, using the cube one. I'm using Sam Galaxy S4 Mini tho, May be different with different phone's for obvious reasons. Quality of phone and sensors and if set up right etc etc. Just letting you s4 mini users know it's ok for your sexy little phone like mine lol :)"
0,0,0,1,0,0,0,0,0,0,0,0,0,3295,57291081507c69054da8e140,Marine Compass,3.4,Vijay kumar.S,08.01.15,1,Did not work
0,0,0,0,0,0,0,0,0,0,0,0,0,3296,5729105e507c69054da8e0e8,Marine Compass,3.4,Biswarup Ray,30.04.16,4,Not bad But ball compass 3D is better in my opinion.
0,0,0,0,0,0,0,0,0,0,0,0,0,3297,5729105e507c69054da8e0e9,Marine Compass,3.4,Tamil arasan,25.04.16,5,Good Nice
0,0,0,0,0,0,0,0,0,0,0,0,0,3298,5729105e507c69054da8e0ea,Marine Compass,3.4,Amlan Roy,23.04.16,5,the desired one was looking for this... love it!!!
0,0,0,1,0,0,0,0,0,0,0,0,1,3300,57291061507c69054da8e0ed,Marine Compass,3.4,Who Am I,10.04.16,3,"Works Works. But i thought it was gimmicky. All the positions i can hold my phone in that this compass displays usefully, my 2d compass also displays usefully. And all the positions i can hold my phone in that don't give me a useful display on my 2d compass, also don't give me a useful display on this compass. Nice idea but no real benefit over 2d compass was noticed."
0,0,0,0,0,0,0,0,0,0,0,0,0,3301,57291061507c69054da8e0ee,Marine Compass,3.4,Michael Gramm,20.03.16,5,Works pretty good right from the start After I did calibration it worked perfect. Even in the house...
0,0,0,0,0,0,0,0,0,0,0,0,0,3302,57291062507c69054da8e0ef,Marine Compass,3.4,Charly Angel,15.03.16,5,The best compass application
0,0,0,0,0,0,1,0,0,0,1,0,0,3304,57291062507c69054da8e0f1,Marine Compass,3.4,Andrey Lyubitsky,06.03.16,5,"Only compass! No ads, no mass permissions. Useful. Great"
0,0,0,0,0,0,0,0,0,0,0,0,0,3306,57291062507c69054da8e0f3,Marine Compass,3.4,Nazir Mujawar,03.03.16,5,Marine compas
0,0,0,0,1,0,0,0,0,0,0,0,0,3307,57291063507c69054da8e0f4,Marine Compass,3.4,Terje Borthen,21.02.16,5,Samsung note 3 It's accurate all the time after required new calibration
0,0,0,0,0,0,0,0,0,0,0,0,0,3308,57291063507c69054da8e0f5,Marine Compass,3.4,hema latha,18.02.16,4,GOOD Useful
0,0,0,0,0,0,0,0,0,0,0,0,0,3309,57291063507c69054da8e0f6,Marine Compass,3.4,Charles Watkins,15.02.16,5,FIVE STARS!
0,0,0,0,0,0,0,0,0,0,0,0,0,3311,57291063507c69054da8e0f8,Marine Compass,3.4,Paras Sharma,07.01.16,4,Nice God
0,0,0,0,0,0,0,0,0,0,0,0,1,3312,57291064507c69054da8e0f9,Marine Compass,3.4,Altaf Ahamad,06.01.16,5,Altaf khan It is very lovely looks and show nice
0,0,0,0,0,0,1,0,0,0,0,0,0,3313,57291064507c69054da8e0fa,Marine Compass,3.4,Rajendra Jaiswal,12.12.15,5,best app for compass and ad free ..suprb .. it's works like charm .. very accurate.
0,0,0,0,0,0,0,0,0,0,0,0,0,3314,57291064507c69054da8e0fb,Marine Compass,3.4,Reagen Barrera,26.11.15,5,Melanie It helps my parents and we don't have to go to the maps because of this.
0,0,0,0,0,0,0,0,0,1,0,0,1,3315,57291067507c69054da8e0fc,Marine Compass,3.4,Roger Fritchman,24.11.15,5,Its better than all the rest Save big $$$ if you use see through function. Makes a great hand bearing compass. Its accurate enough for any use . All depends on quality of phone. Used for sailing for years. The gimbal is a great help. And with the new see through screen its the worlds best. If the see through screen was telephoto it would be perfect. This is as good as it gets on a phone
0,0,0,0,0,0,0,0,0,0,0,0,0,3316,57291067507c69054da8e0fd,Marine Compass,3.4,John Wilson,20.11.15,1,It is good
