IS_ANDROID VERSION,IS_APP USABILITY,IS_BATTERY,IS_COMPLAINT,IS_DEVICE,IS_HARDWARE,IS_LICENSING,IS_MEMORY,IS_PERFORMANCE,IS_PRICE,IS_PRIVACY,IS_SECURITY,IS_UI,Unnamed: 0,_id,app,appVersion,author,date,ratingStars,reviewText
0,0,0,0,0,0,0,0,0,0,0,0,1,3396,5729117f507c69054da8e277,MultiPicture Live Wallpaper,0.6.11,Tahri Turner,08.03.16,5,Great with nova launcher!! Works great with nova launcher. Only wish it could auto detect picture orientation and have option for only portrait or landscape from directory.
0,0,0,1,0,1,0,0,0,0,0,0,1,3397,5729119b507c69054da8e2a5,MultiPicture Live Wallpaper,0.6.11,Ted Josiah Paragas,01.12.15,3,Does what i actually wanted but... The transitions are always fade and this app crashes when i open an app that needs more cpu usage
0,0,0,0,1,0,0,0,0,0,0,0,1,3398,572911c0507c69054da8e2d7,MultiPicture Live Wallpaper,0.6.11,demarsha toocute,27.09.15,5,Love it It works fantastic on galaxy s 4's. shows all of my picture and if u don't like that picture that on my home screen all I have to do is tap it twice but the only thing about it is when all the picture are over with your screen is black but all you have to do is tap it again and that it goes but that the only thing wrong with app I have so far
0,0,0,0,0,0,0,0,0,0,0,0,1,3399,57291234507c69054da8e367,MultiPicture Live Wallpaper,0.6.11,Jennifer Irving,21.03.15,4,Works great I only wish it did animated gifs.
0,0,0,0,0,0,0,0,0,0,0,0,0,3400,5729123e507c69054da8e36d,MultiPicture Live Wallpaper,0.6.11,Cristian Voicu,18.03.15,5,Best of it's kind This is the best app to set wallpapers. I really really wish that it could be somehow updated :(
0,0,0,0,0,0,0,0,0,0,0,0,0,3401,57291175507c69054da8e259,MultiPicture Live Wallpaper,0.6.11,Nathan Barton,24.04.16,4,"Works for me Does what it says it does, cant complain."
0,1,0,1,0,0,0,0,0,0,0,0,1,3402,57291176507c69054da8e25f,MultiPicture Live Wallpaper,0.6.11,Bob Atom,14.04.16,2,"Cannot hide controls, really? Seems simple enough with enough controls but the settings and slide show controls on the screen cannot be hidden"
0,0,0,1,0,0,0,0,0,0,0,0,1,3403,5729117b507c69054da8e269,MultiPicture Live Wallpaper,0.6.11,Ritesh Chowdhary,30.03.16,5,Great app nice app but sometime time set slideshow not working
0,0,0,0,0,0,1,0,0,0,0,0,0,3404,5729117c507c69054da8e26d,MultiPicture Live Wallpaper,0.6.11,Meoson d,21.03.16,5,work well it really works and no ADs
0,0,0,1,0,0,0,0,0,0,0,0,0,3405,5729117c507c69054da8e271,MultiPicture Live Wallpaper,0.6.11,Israel Cazares,17.03.16,2,dont work on nova launcher can't make it work on the nova launcher any tips ?
0,0,0,1,0,0,0,0,0,0,0,0,0,3406,5729117d507c69054da8e274,MultiPicture Live Wallpaper,0.6.11,Benedict Rei Casimiro,15.03.16,5,"Very Good Transition type doesn't work, need some fix but otherwise it's overall good and useful."
0,0,0,1,0,0,0,0,0,0,0,1,1,3407,5729117f507c69054da8e276,MultiPicture Live Wallpaper,0.6.11,Raziel Leonhart,11.03.16,3,Before lollipop the lock screen settings worked great now i can't set a pic for my lock screen
