IS_ANDROID VERSION,IS_APP USABILITY,IS_BATTERY,IS_COMPLAINT,IS_DEVICE,IS_HARDWARE,IS_LICENSING,IS_MEMORY,IS_PERFORMANCE,IS_PRICE,IS_PRIVACY,IS_SECURITY,IS_UI,Unnamed: 0,_id,app,appVersion,author,date,ratingStars,reviewText
0,0,0,0,0,0,0,0,0,0,0,0,0,2733,57291ae7507c69054da8eb70,Financius - Expense Manager,0.19.7,Ranko Kuljanin,30.07.15,4,"Needs sync App is really really good, but lacks sync feature."
0,0,0,0,0,0,0,0,0,0,0,0,0,2734,57291af3507c69054da8eb7f,Financius - Expense Manager,0.19.7,Tarun Betala,10.07.15,5,Love the app Amazing app. The only thing I would suggest if to add an x acids to the 5 trends chart on the home page
0,0,0,0,0,0,1,0,0,0,0,0,0,2735,57291b03507c69054da8eb8e,Financius - Expense Manager,0.19.7,Louie Mendoza,30.06.15,4,Best so far and meets my needs I've tested at least 20 different expense manager apps and this one has met my needs so far. I wonder how i can upgrade to the paid version and what features can I enjoy with the paid one?
0,0,0,0,0,0,0,0,0,0,0,0,0,2736,57291b0d507c69054da8eb97,Financius - Expense Manager,0.19.7,Jerra Williams,22.06.15,5,Love it Love this app the only thing is trying to figure it out can be difficult balance down to the penny but once you get it it's great just wish you could change the dates when you mess up
0,0,0,1,0,0,0,0,0,0,0,0,0,2737,57291b34507c69054da8ebba,Financius - Expense Manager,0.19.7,Gary Cheung,23.05.15,1,I lost everything after I login All my record I saved is lost after I login. How could the app be setup like this?
0,0,0,1,0,0,0,0,0,0,0,0,0,2738,57291a30507c69054da8eaca,Financius - Expense Manager,0.19.7,Jaime Munoz,26.04.16,3,Great but I can't import or clear and restore from a backup when I'm logged in an email.
0,0,0,0,0,0,0,0,0,0,0,0,1,2739,57291a30507c69054da8eacd,Financius - Expense Manager,0.19.7,vivek gupta,20.04.16,1,Please add share option
0,0,0,0,0,0,0,0,0,0,0,0,1,2741,57291a32507c69054da8ead0,Financius - Expense Manager,0.19.7,Alejandro Matias Zambrano Krizmanic,07.04.16,4,Great app Loving it! Great GUI. I'm just missing a widget for easily adding a transaction.
0,1,0,0,0,0,0,0,0,0,0,0,1,2742,57291a34507c69054da8ead2,Financius - Expense Manager,0.19.7,Warren Mingrajal,05.04.16,3,Could be better This app strikes a good balance of simplicity and being informative. There are a few things that I think should help improve this app: Income reports / Overview Screen widgets / Ability to set default screen.
0,0,0,1,0,0,0,0,0,0,0,0,1,2743,57291a36507c69054da8ead5,Financius - Expense Manager,0.19.7,Dylan Kaler,04.04.16,5,"Amazing app with capability for multiple accounts, each in a currency of your choice. Truly useful, can make a cash account and bank account and transfer to keep track of ATM withdrawals. Only problem: settings button doesn't work, to over ride, slide from left. Wish there were more statistics but great app."
