IS_ANDROID VERSION,IS_APP USABILITY,IS_BATTERY,IS_COMPLAINT,IS_DEVICE,IS_HARDWARE,IS_LICENSING,IS_MEMORY,IS_PERFORMANCE,IS_PRICE,IS_PRIVACY,IS_SECURITY,IS_UI,Unnamed: 0,_id,app,appVersion,author,date,ratingStars,reviewText
0,0,0,0,0,0,0,0,0,0,0,0,0,3020,57291cf2507c69054da8edc2,Last.fm,2.0.0.4,Prem Patel,22.10.15,3,"Needs more features I wish instead of just showing the tracks which have been scrobbled it would also show recommendations for other artists and tracks right in the app itself, also please add support for more music players like the default Xiaomi music app and the Netease music app, jango, 8tracks etc"
0,0,0,0,0,0,0,0,0,0,0,0,0,3021,57291c39507c69054da8eccd,Last.fm,2.0.0.4,Russell Reed,28.04.16,3,"Needs Improvement How about, adding a player to your scrobbler app like on iPhone, GOOGLE PLAY MUSIC SUCKS, or make it compatible with Amazon music"
0,0,0,1,0,0,0,0,0,0,0,0,0,3022,57291c40507c69054da8ecd8,Last.fm,2.0.0.4,Mavusi Kenpachi,16.04.16,1,Can't register My password conforms to the guidelines but I keep getting told it does not. I am unable to register a new account.
0,0,0,1,0,0,0,0,0,0,0,0,0,3023,57291c45507c69054da8ece0,Last.fm,2.0.0.4,Raja Bilal Shaukat,07.04.16,1,App keeps Crashing
0,0,0,0,0,0,0,0,0,0,0,0,0,3025,57291c4b507c69054da8ecec,Last.fm,2.0.0.4,Jay Jech,25.03.16,4,"Almost There! The app has seen some great improvements in the past 6 months and is getting quite good! This will be a 5 star app when they add scrobble support for Youtube and Youtube Music, a major source in the present age."
0,0,0,0,0,0,0,0,0,0,0,0,0,3026,57291c4f507c69054da8ecf0,Last.fm,2.0.0.4,Kevin Gunnells,20.03.16,4,"Works again Seems to be working fine again, but desperately needs Apple Music support."
0,0,0,1,0,0,0,0,0,0,0,0,0,3027,57291c55507c69054da8ed03,Last.fm,2.0.0.4,Milan Schramm,08.03.16,1,Login doesn't work I always get error 500 when I try to login
0,0,0,1,0,0,0,0,0,0,0,0,0,3028,57291c57507c69054da8ed07,Last.fm,2.0.0.4,Tim Smith,07.03.16,4,Worked well. This app worked well until about 4 days ago and then it it started to close before the app opened and now it just asks to send a report. Until it's looked at I am unable to use it at all.
0,0,0,1,0,0,0,0,0,0,0,0,0,3029,57291c59507c69054da8ed0b,Last.fm,2.0.0.4,Kim Elisabeth,06.03.16,1,"??? Worked perfectly fine at first but now I can't even open it, it crashes immediately..."
0,0,0,1,0,0,0,0,0,0,0,0,0,3030,57291c5b507c69054da8ed0e,Last.fm,2.0.0.4,Andrea Marella,06.03.16,1,"Everytime I open it, it crashes"
