IS_ANDROID VERSION,IS_APP USABILITY,IS_BATTERY,IS_COMPLAINT,IS_DEVICE,IS_HARDWARE,IS_LICENSING,IS_MEMORY,IS_PERFORMANCE,IS_PRICE,IS_PRIVACY,IS_SECURITY,IS_UI,Unnamed: 0,_id,app,appVersion,author,date,ratingStars,reviewText
0,0,0,0,0,0,0,0,0,0,0,0,0,1757,7cdace6e-afc9-11e6-921a-c4b301cdf627,AnkiDroid Flashcards,,,18.11.16,2,Best tool to memorise tons of words Be memory booster you have ever seen
0,0,0,0,0,0,0,0,0,0,0,0,0,1758,7cdad56b-afc9-11e6-8ed5-c4b301cdf627,AnkiDroid Flashcards,,,10.11.16,5,Best flashcards programme I love anki. It has helped me study for years. The timing of reviews and statistics features have been especially useful  but generally it's just so straightforward while maintaining flexibility.
0,0,0,0,0,0,0,0,0,0,0,0,0,1759,7cdad7eb-afc9-11e6-903c-c4b301cdf627,AnkiDroid Flashcards,,,07.11.16,5,Best way to learn anything you can flashcard A little bit of DIY work but a lot to offer makes this my go to memory/flashcard app. Using it near daily for years.
0,0,0,0,0,0,0,0,0,1,0,0,0,1760,7cdadecc-afc9-11e6-a1a6-c4b301cdf627,AnkiDroid Flashcards,,,30.10.16,5,Best flashcard The best flashcard program I've found yet. Free to boot!
0,0,0,0,0,0,0,0,0,1,0,0,0,1761,7cdadf4f-afc9-11e6-af3f-c4b301cdf627,AnkiDroid Flashcards,,,30.10.16,5,This app is purely genious It changes the way you memorize things . This app can certainly changes a person life! Wait  the best part is that it's completely free! One of the reason I want to use android for! _Ù÷ã
0,0,0,0,0,0,0,0,0,1,0,0,0,1762,7cdaee23-afc9-11e6-be4c-c4b301cdf627,AnkiDroid Flashcards,,,16.10.16,5,High quality and still free When you compare the cost and quality of this app against it's IOS equivalent  it makes me glad to be an Android user. Well done.
0,0,0,0,0,0,0,0,0,1,0,0,0,1763,7cdaf9d1-afc9-11e6-8015-c4b301cdf627,AnkiDroid Flashcards,,,07.10.16,5,Used before Great to be back to android where my fav flash card app is free....
0,0,0,0,0,0,1,0,0,1,0,0,1,1764,7cdafad9-afc9-11e6-bb00-c4b301cdf627,AnkiDroid Flashcards,,,06.10.16,5,Amazing Serves its purpose  great UI  and sync functionality is the best coz typing in the computer is much easier. Best part is that it is free and ad-free.
0,0,0,0,0,0,0,0,0,1,0,0,0,1765,7cdafcd4-afc9-11e6-8fd6-c4b301cdf627,AnkiDroid Flashcards,,,05.10.16,5,The best free flashcard app I have ever used so far
0,0,0,0,0,0,0,0,0,1,0,0,1,1766,7cdafdcf-afc9-11e6-952c-c4b301cdf627,AnkiDroid Flashcards,,,04.10.16,5,Better designed than the official iOS version and free
0,0,0,0,0,0,1,0,0,0,0,0,1,1767,7cdb0094-afc9-11e6-ace9-c4b301cdf627,AnkiDroid Flashcards,,,02.10.16,1,Don't support reminder and never pop notification.Wow app  I suggest it to anyone Don't support reminder and never pop notification it would be nice if add such option .It's open source flash card application. I think its best one  I wanna donate to app producers but I don't know how...
0,0,0,0,0,0,0,0,0,1,0,0,0,1768,7cdb0794-afc9-11e6-a4db-c4b301cdf627,AnkiDroid Flashcards,,,25.09.16,5,Just awesome..! Have been using Anki throughout my CS degree and it's awesome..! Thank you very much for keeping this android version for free..! My wife who also uses anki in her laptop  can't use the iOS version due to the crazy high price. Thank you very much guys  I have not found a bug and this free version works great..!
0,0,0,0,0,0,1,0,0,1,0,0,0,1769,7cdb090f-afc9-11e6-83d8-c4b301cdf627,AnkiDroid Flashcards,,,22.09.16,5,lifetime learning I use it since ages. It's functional  not to overfeatured. Has reliable sync  everything for free without ads  even file uploads and is available on many platforms.
0,0,0,0,0,0,0,0,0,1,0,0,0,1770,7cdb1068-afc9-11e6-b32c-c4b301cdf627,AnkiDroid Flashcards,,,18.09.16,2,Weeks of work Logged in all data gone i know the app is free but i wasted my time and study must start again
0,0,0,1,0,1,0,0,0,0,0,0,0,1771,7cdb1266-afc9-11e6-be4f-c4b301cdf627,AnkiDroid Flashcards,,,16.09.16,3,Can't take pictures with the camera to add as flash cards.
0,0,0,0,1,1,0,1,1,1,0,0,0,1772,7cdb12de-afc9-11e6-b1a8-c4b301cdf627,AnkiDroid Flashcards,,,16.09.16,4,The best app I have found in this category /free soft/. There is a desktop version and you can synchronize between mobile and desktop version. The only drawback is that the data can occupy significant amount of space and the app does not support storing data on external card. I use Samsung S5 which does not support adoption of external card space /Samsung states that this slows down the apps/ so I'm running frequently out of disk space.
0,0,0,0,0,0,0,0,0,1,0,0,0,1773,7cdb155c-afc9-11e6-9eb5-c4b301cdf627,AnkiDroid Flashcards,,,12.09.16,5,Minimalistic and just works! Exactly what I need. My own content. Doesn't get in my way. Syncs to all devices. Is free. Doesn't crash. Just works!
0,0,0,0,0,0,1,0,0,1,0,0,0,1774,7cdb196e-afc9-11e6-ae7e-c4b301cdf627,AnkiDroid Flashcards,,,09.09.16,5,A Memory Card Program After about 2 years of use I can remember about 3000 words of italian. This only requires about 20 mins every morning. The app works very well  I can confirm that. You need to create the cards using the (free open source) computer program  it is not possible to create the cards using the app. Card creation is the initial part of the learning process  and you end up with cards that you have created for your needs. This flexability is one of the great things about anki. Ability to sync cards is great too.
0,0,0,1,0,0,0,0,0,1,0,0,0,1775,7cdb1bf8-afc9-11e6-807f-c4b301cdf627,AnkiDroid Flashcards,,,07.09.16,5,Mighty app This app is not only helpful  it's also addictive! I did have an issue: I removed media from deleted decks in Anki desktop  then synced to Ankiweb  then to Ankidroid. For some reason Ankidroid would restore those unlinked media files  so I had to delete all my decks  do an empty cross-sync and start over. Not a big deal being a useful and free app  but I would recommend to anyone with the same issue just to save time if the sync keeps mumping up. Huge thanks to the Dev Team!
0,0,0,0,0,0,0,0,0,0,0,0,0,1776,7cdb23d1-afc9-11e6-9464-c4b301cdf627,AnkiDroid Flashcards,,,30.08.16,5,Nice program I like anki because this program help me well
0,0,0,0,0,0,0,0,0,0,0,0,0,1777,7cdb2651-afc9-11e6-9049-c4b301cdf627,AnkiDroid Flashcards,,,28.08.16,3,Useful  but the Android and PC Desktop versions of this software are missing many of the useful editing features available to iPhone/Apple users. You can waste a lot of time watching tutorials  hoping that they will get around to mentioning the existence of Android or PC or showing the non-Apple/iPhone interfaces (spoiler: they don't). And you can waste a lot of time trying to find the missing features you saw in the tutorials  (spoiler: they are not there). Finally  you can search their manual and supporting documentation for some sort of acknowledgement that these features are missing form the Android/PC versions of the software  so you can allow yourself to stop searching in vain and go to bed  but this search will be fruitless too. So  if you want an intelligent program training you on flashcards using spaced repetition  and you don't mind that you can do only the most nominal of editing of the cards themselves  this one is for you. But don't expect greatness  or supporting materials for non Apple users.
0,0,0,0,0,0,0,0,0,1,0,0,0,1778,7cdb2e99-afc9-11e6-8886-c4b301cdf627,AnkiDroid Flashcards,,,17.08.16,5,Very well made as a free app. As good as paid iOS version.
