IS_ANDROID VERSION,IS_APP USABILITY,IS_BATTERY,IS_COMPLAINT,IS_DEVICE,IS_HARDWARE,IS_LICENSING,IS_MEMORY,IS_PERFORMANCE,IS_PRICE,IS_PRIVACY,IS_SECURITY,IS_UI,Unnamed: 0,_id,app,appVersion,author,date,ratingStars,reviewText
0,0,0,0,0,0,1,0,0,1,0,0,0,683,7c7232e6-afc9-11e6-9820-c4b301cdf627,AntennaPod,,,16.11.16,5,One of the best free software for Android Free  open source and works well!
0,0,0,1,0,0,0,0,1,0,0,0,0,684,7c723463-afc9-11e6-905e-c4b301cdf627,AntennaPod,,,15.11.16,4,Works well when it works It gets stuck and forces me to reboot occasionally in order to get it to work. And yes  I use cleaners to clear memory and junk files and it still gets stuck. But when it works it's great!
0,0,0,0,0,0,0,0,0,1,0,0,1,685,7c7234e3-afc9-11e6-a67e-c4b301cdf627,AntennaPod,,,15.11.16,5,Better than Pocket Casts All the little things like more clear clicking to stream and interface in general (plus its free) make this a no brainer and I own Pocket Casts.
0,0,0,0,0,0,1,0,0,1,0,0,0,686,7c723566-afc9-11e6-813b-c4b301cdf627,AntennaPod,,,15.11.16,5,Great free/open source podcast manager It has integrated search  sleep timer  syncing w/ gpodder  and tons of nifty features. It does its job well.
0,1,0,0,0,0,1,0,0,0,0,0,0,687,7c72393a-afc9-11e6-bde0-c4b301cdf627,AntennaPod,,,14.11.16,5,Easy to use and ad-free User friendly and ad-free. This is the best podcast app I have tried. I highly recommend it.
0,1,0,1,0,0,0,0,1,0,0,0,0,688,7c72416e-afc9-11e6-bca3-c4b301cdf627,AntennaPod,,,10.11.16,4,Versatile but not a beauty. I always come back to this app because of its reliable performance and integration of source to the consumer. But definitely have to admit that it's not user friendly.
0,0,0,0,0,0,0,0,0,1,0,0,1,689,7c724557-afc9-11e6-8ae3-c4b301cdf627,AntennaPod,,,07.11.16,4,Fine free app I use this app to listen to professional education podcasts on my interminable train commute. Solid and reliable  my only suggestion would be to modernize the interface just a tad.
0,1,0,0,0,0,1,0,0,0,0,0,0,690,7c724af5-afc9-11e6-874e-c4b301cdf627,AntennaPod,,,04.11.16,5,Ad free and easy to use
1,1,0,0,1,0,0,0,1,1,0,0,1,691,7c724cf3-afc9-11e6-b351-c4b301cdf627,AntennaPod,,,03.11.16,5,"On Samsung Note 3  Android ver 5.0: The other reviewers have hit the qualities: Very easy to use  fast behavior  refreshingly uncluttered interface. One minor gripe I have is that there is apparently no way to cancel a """"""""""""""""""""""""""""""""download all episodes"""""""""""""""""""""""""""""""" request once it's accidentally started. Nonetheless  it's so good I would pay for this if it weren't free. Five stars well deserved."""""
0,0,0,0,0,0,1,0,0,1,0,0,0,692,7c725259-afc9-11e6-bf70-c4b301cdf627,AntennaPod,,,01.11.16,5,Wonderful This podcast catcher does it all  even video. Best of all  it's free and open source  so there are no ads. Try this first  you can always export OPML to load your feeds into others. Even better now that it supports playback speeds.
0,0,0,0,0,0,0,0,0,1,0,0,0,693,7c725551-afc9-11e6-aa91-c4b301cdf627,AntennaPod,,,30.10.16,5,Great free app I have been using the app for 2 years. And it is great. Big thanks to the author!
0,1,0,0,0,0,0,0,0,0,0,0,1,694,7c725759-afc9-11e6-8879-c4b301cdf627,AntennaPod,,,29.10.16,5,Flexible and simple to use It is in use everyday for dozens of subscriptions and it makes it easy to update  track and listen to podcasts. Works well however you like to manage things without over-complicating the interface.
0,0,0,0,0,0,0,0,1,1,0,0,1,695,7c725a4f-afc9-11e6-9fa2-c4b301cdf627,AntennaPod,,,28.10.16,5,Thanks and one request Love the app. Thanks for taking the time to make it and free... Very nice. Clean simple interface  light  loads fast. One request  can you add options for the amount of time you can skip forward and backward during playback? Maybe like 10  30  60 seconds  selectable in settings?
0,0,0,0,0,0,1,0,0,1,0,0,1,696,7c725eb0-afc9-11e6-839f-c4b301cdf627,AntennaPod,,,27.10.16,5,One of the best podcast players Free  no ads  very clean interface according to Android design guidelines  various settings to satisfy everyone. It is even possible to seek tracks using my Pebble (thanks to media button remapping). Great work  keep going!
0,0,0,0,0,0,1,0,0,1,0,0,1,697,7c7261a8-afc9-11e6-8386-c4b301cdf627,AntennaPod,,,25.10.16,5,Works as advertised It's a free app that streams or downloads podcasts  without ads or unnecessary screen clutter. It rarely crashes. What's not to like there?
0,0,0,0,0,0,1,0,0,1,0,0,0,698,7c7263cf-afc9-11e6-888f-c4b301cdf627,AntennaPod,,,25.10.16,5,Great podcast client Love this open source  ad free podcast client. It's the best in the city.
0,0,0,0,0,0,0,0,0,0,0,0,1,699,7c726459-afc9-11e6-97c1-c4b301cdf627,AntennaPod,,,25.10.16,5,Love it A few options are required: Ability to change rewind time  Stop/Start with hands-free button while screen is off.
0,0,0,0,0,0,1,0,0,1,0,0,0,700,7c726838-afc9-11e6-8c9c-c4b301cdf627,AntennaPod,,,23.10.16,5,Awesome and Free! One of the best podcast apps around....and.... It's free! As in free beer! (And no adds!)
0,0,0,0,0,0,0,0,0,1,0,0,0,701,7c726930-afc9-11e6-aae0-c4b301cdf627,AntennaPod,,,21.10.16,5,Great Best free podcast app.
0,0,0,0,0,0,0,0,0,1,0,0,0,702,7c726d42-afc9-11e6-b822-c4b301cdf627,AntennaPod,,,19.10.16,5,Awsome This is my favorite app on my phone. It is on par with pocketcast (maybe better)  and is better then dogcatcher; which is also great. Unlike them  this is free.
0,0,0,0,0,0,1,0,0,1,0,0,1,703,7c727419-afc9-11e6-9904-c4b301cdf627,AntennaPod,,,17.10.16,5,Free and open source. Looks and feels great Only (small) complaint is a lack of notifications for new episodes. Keep up the great work!
0,1,0,0,0,0,0,0,0,1,0,0,0,704,7c72789e-afc9-11e6-aab0-c4b301cdf627,AntennaPod,,,16.10.16,5,All I wanted I changed from Apple to android and Antennapod has all my favourite podcasts and it's just as intuitive. And free! Thank you!
0,0,0,0,0,0,1,0,0,1,0,0,0,705,7c72850c-afc9-11e6-85b1-c4b301cdf627,AntennaPod,,,12.10.16,4,Does the job. Its free. Open source. Ad free. Love it!
1,0,0,0,0,0,1,0,0,0,0,0,0,706,7c728805-afc9-11e6-b155-c4b301cdf627,AntennaPod,,,12.10.16,4,Nice. Simple  yet effective. Ad free.
0,0,0,0,0,0,0,0,0,0,0,0,0,707,7c728c14-afc9-11e6-9378-c4b301cdf627,AntennaPod,,,10.10.16,5,Love it! Open sourced and free
0,1,0,0,0,1,0,0,0,0,0,0,0,708,7c728e75-afc9-11e6-af78-c4b301cdf627,AntennaPod,,,10.10.16,5,Great app and simple to use Does the job very well. Very straightforward and you can save podcasts to memory card too. Widget is practical.
0,1,0,0,0,0,0,0,0,0,0,0,0,709,7c729b14-afc9-11e6-a2d5-c4b301cdf627,AntennaPod,,,05.10.16,4,Good stuff This is a very good podcast app. A couple of small things is like to see added in regard to download and queue  otherwise very friendly and usable.
0,0,0,0,0,0,1,0,0,1,0,0,0,710,7c72a0c7-afc9-11e6-b269-c4b301cdf627,AntennaPod,,,04.10.16,5,Open source awesomeness Its free and doesnt have ads its a project by the community for the community and to them...I would say its the best available podcast app for android as well.
0,0,0,0,0,0,1,0,0,0,1,0,0,711,7c72b0c0-afc9-11e6-99e3-c4b301cdf627,AntennaPod,,,30.09.16,5,Great podcast app Has everything I need in a podcast app. Playback speed control is a great feature. It's open source  so I trust it to not spy on me. Requires minimal permissions.
0,1,0,0,0,0,1,0,0,0,0,0,0,712,7c72b2b5-afc9-11e6-b94d-c4b301cdf627,AntennaPod,,,29.09.16,5,Intuitive and ad free Never gets in my way  and does everything I need it to do.
0,0,0,0,0,0,0,0,0,1,0,0,0,713,7c72bd42-afc9-11e6-9584-c4b301cdf627,AntennaPod,,,27.09.16,5,Best free podcast app. Great features. Love the variable speed playback.
0,1,0,0,0,0,0,0,0,0,0,0,0,714,7c72be59-afc9-11e6-bf1e-c4b301cdf627,AntennaPod,,,27.09.16,5,Fantastic podcast manager! It is really easy to use  has a bunch of great features and it's free! I like that you get the option to download or stream podcasts and that you can make playlists. Thanks!!
0,1,0,0,0,0,0,0,0,0,0,0,1,715,7c72c670-afc9-11e6-8d49-c4b301cdf627,AntennaPod,,,25.09.16,5,Straightforward interface which does everything I need - and best of all it's free (as in freedom  and as in beer).
0,1,0,0,0,0,0,0,0,1,0,0,0,716,7c72c863-afc9-11e6-b4a9-c4b301cdf627,AntennaPod,,,24.09.16,5,Solid free podcast app Basic functionality that's pretty easy to figure out. Gives everything I want in a player without a bunch of clutter I don't want much less need. Can't ask for more from a free app.
0,1,0,0,0,0,0,0,0,1,0,0,0,717,7c72ca61-afc9-11e6-8e44-c4b301cdf627,AntennaPod,,,23.09.16,5,It's free and it's the best It does everything that the paid ones do  but in a more direct and user friendly way
0,0,0,0,0,0,0,0,0,0,0,0,0,718,7c72cb5c-afc9-11e6-bfff-c4b301cdf627,AntennaPod,,,23.09.16,5,Does everything it should do ...and nothing it shouldn't. I had tried many apps to follow podcasts in the past  including ones from the sites themselves (podbean  SoundCloud) but this app just does it better. Just put in an RSS feed  and boom  hassle free organizing and download of all your podcasts. Props to the devs  I wish all apps worked this well.
0,1,0,0,0,0,1,0,0,0,0,0,0,719,7c72cf30-afc9-11e6-9bb8-c4b301cdf627,AntennaPod,,,23.09.16,5,Neat app Simple  ad free and easy to use.
0,0,0,0,0,0,0,0,0,1,0,0,1,720,7c72d6d9-afc9-11e6-bfcd-c4b301cdf627,AntennaPod,,,19.09.16,5,The best free podcast app Simple  nice looking  and has all the features you'd ever need. Only thing missing is a true AMOLED black theme.
0,0,0,0,0,0,1,0,0,0,0,0,0,721,7c72dd4a-afc9-11e6-be34-c4b301cdf627,AntennaPod,,,16.09.16,5,Impressive list of features It's polished  and offers everything I could think to ask of a podcast application. And  it's FOSS (MIT license)  free of advertising  and actively maintained.
0,0,0,0,0,0,1,0,0,1,0,0,0,722,7c72decf-afc9-11e6-a8f3-c4b301cdf627,AntennaPod,,,16.09.16,5,Great open source podcast app :) Decent free open source podcast app with plenty of features. Seems to be well supported and has plenty of features and advanced options  though noobs may find them a little complicated :)
0,0,0,0,0,0,0,0,0,0,0,0,0,723,7c72e1c7-afc9-11e6-9676-c4b301cdf627,AntennaPod,,,15.09.16,5,Love it just add to the playlist and enjoy hours of Non-stop playing my favorite programs
