IS_ANDROID VERSION,IS_APP USABILITY,IS_BATTERY,IS_COMPLAINT,IS_DEVICE,IS_HARDWARE,IS_LICENSING,IS_MEMORY,IS_PERFORMANCE,IS_PRICE,IS_PRIVACY,IS_SECURITY,IS_UI,Unnamed: 0,_id,app,appVersion,author,date,ratingStars,reviewText
0,0,0,1,0,0,0,1,0,0,0,0,0,12,57290d8d507c69054da8de14,A Comic Viewer,1.4.1.4,Mariana Dias,25.04.16,2,THE FUNKY ERROR MSG CANT READ MY COMICS BECAUSE OF THIS FUNKY MEMORY ERROR MESSAGE.
0,0,0,1,0,0,0,0,0,0,0,0,0,13,57290d91507c69054da8de1a,A Comic Viewer,1.4.1.4,Lawrence Penus,30.03.16,1,Cant open cbr files Hated it
1,0,0,1,0,1,0,0,0,0,0,0,0,14,57290d91507c69054da8de1c,A Comic Viewer,1.4.1.4,Yves Rilloraza,12.03.16,2,Not for marshmallow Can't access SD card for marshmallow.
0,1,0,1,0,0,0,1,0,0,0,0,1,15,57290d96507c69054da8de24,A Comic Viewer,1.4.1.4,Athena Dykman,24.01.16,4,"Generally, I find that this is the best comic reader available. Aside from a few bugs mentioned by others (memory issue, occasional crashes), the only other issue is that the swipe isn't as intuitive as I'd prefer. A little too much effort is required to turn the page, so I don't read for as long as I'd want."
0,0,0,1,0,0,0,0,1,0,0,0,1,16,57290d98507c69054da8de2a,A Comic Viewer,1.4.1.4,Zach Shoemaker,30.11.15,2,"Buggy, poor performance consistently, even on flagship phones. No excuse for a comic viewer that can't view comics."
1,0,0,1,0,0,1,0,0,0,0,0,0,17,57290da4507c69054da8de3d,A Comic Viewer,1.4.1.4,Carl Flynt,13.05.15,1,It just shuts down without any warning! I use Android lollipop and everytime I open up anything it would just close down instantly. If it fix this problem I probably pay for the premium version.
0,0,0,0,0,0,0,0,0,0,0,0,1,18,57290daa507c69054da8de42,A Comic Viewer,1.4.1.4,Jonathan Lambert,31.03.15,3,OK app but... Would be great if there was a library display that showed the covers.
0,0,0,1,0,0,0,0,0,0,0,0,0,19,57290db1507c69054da8de49,A Comic Viewer,1.4.1.4,zachary amrani,19.03.15,4,Its pretty good but i cant read my .cbr deadpool comic i extracted the file and it still wouldn't let me read it. please either fix this or help me...
0,1,0,0,0,0,0,0,0,0,0,0,0,20,57290db2507c69054da8de4e,A Comic Viewer,1.4.1.4,Malik Ford,01.03.15,1,How do I use this I'm new to all this I need to know step by step
0,0,0,1,0,0,0,0,0,0,0,0,1,21,57290db8507c69054da8de58,A Comic Viewer,1.4.1.4,Mahdiar Naufal,23.01.15,2,Image crash I can open my comic but the picture is crash
